TYPE,YEAR,MONTH,DOW,HOLIDAY_YN,TIME,REGION,DONG,GUBUN,ADDR,LO,LA,H_DONG,REG_CT,LABEL
승용,2020,1,금,0,14,개나리아파트,탄방동,PDA,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,1,금,0,15,개나리아파트,탄방동,PDA,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,1,금,0,15,개나리아파트,탄방동,PDA,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,1,금,0,15,개나리아파트,탄방동,PDA,대전 서구 문정로10번길 39,127.383032,36.345012,탄방동,26,3.상습
승용,2020,1,금,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2020,1,금,0,17,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,1,금,0,17,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,1,금,0,19,가수원클리닉,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2020,2,토,1,3,대도집,월평동,생활불편신고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,2,토,1,6,한신@,둔산동,안전신문고,대전 서구 둔산로 201,127.397401,36.354035,둔산3동,7,2.준상습
승용,2020,2,토,1,7,청솔아파트,둔산동,안전신문고,대전 서구 둔산로 223,127.398639,36.352365,둔산3동,6,2.준상습
승용,2020,2,토,1,8,세하치과,둔산동,안전신문고,"대전 서구 둔산로31번길 21 백남빌딩 3, 4 , 6, 7층",127.377256,36.352715,둔산2동,3,2.준상습
승용,2020,2,토,1,11,풍산빌딩,월평동,생활불편신고,대전 서구 한밭대로570번길 14,127.36184,36.357717,월평1동,10,2.준상습
화물4톤이하,2020,2,토,1,14,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2020,2,토,1,14,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2020,2,토,1,14,버거킹,관저동,안전신문고,대전 서구 구봉로147번길 68-12,127.338968,36.2993,관저2동,6,2.준상습
승용,2020,2,토,1,19,아주공인중개사,둔산동,안전신문고,대전 서구 둔산중로 40 102호,127.387235,36.350351,둔산1동,2,2.준상습
승용,2020,2,토,1,20,내동성당,내동,생활불편신고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2020,2,토,1,20,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,토,1,20,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,일,1,14,민석타워,둔산동,안전신문고,대전 서구 둔산중로78번길 26,127.388203,36.35333,둔산1동,1,1.일반
승용,2020,2,일,1,17,갤러리아,둔산동,안전신문고,대전 서구 대덕대로 211 갤러리아 타임월드,127.378153,36.351972,둔산2동,35,3.상습
승용,2020,2,일,1,17,갤러리아,둔산동,안전신문고,대전 서구 대덕대로 211 갤러리아 타임월드,127.378153,36.351972,둔산2동,35,3.상습
승용,2020,2,일,1,20,본만쥬,갈마동,안전신문고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,2,일,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,일,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,월,0,11,버거킹,관저동,안전신문고,대전 서구 구봉로147번길 68-12,127.338968,36.2993,관저2동,6,2.준상습
승용,2020,2,월,0,14,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2020,2,월,0,17,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,월,0,20,썸pc,월평동,안전신문고,대전 서구 월평북로 90 일산빌딩 2층,127.378431,36.361905,월평2동,3,2.준상습
승합,2020,2,월,0,22,아르노브팰리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2020,2,화,0,6,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승합,2020,2,화,0,16,아르누보펠리스,탄방동,생활불편신고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2020,2,화,0,20,봉순이포장마차,월평동,안전신문고,대전 서구 월평중로24번길 27,127.365457,36.356763,월평1동,6,2.준상습
승용,2020,2,수,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,수,0,0,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,수,0,3,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,2,수,0,10,지산프라자 앞,가수원동,고정형CCTV,대전 서구 도안동로11번길 42,127.350514,36.305978,가수원동,21,3.상습
승합,2020,2,수,0,12,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2020,2,수,0,12,센티온오피스텔,둔산동,안전신문고,대전 서구 둔산중로 54,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,2,수,0,12,센티온오피스텔,둔산동,안전신문고,대전 서구 둔산중로 54,127.387102,36.351621,둔산1동,20,3.상습
승합,2020,2,수,0,16,아르누보팰리스,탄방동,PDA,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2020,2,수,0,18,갈마중학교,갈마동,생활불편신고,대전 서구 계룡로326번길 138 갈마중학교,127.364636,36.348187,갈마1동,2,2.준상습
승용,2020,2,목,0,10,세븐일레븐,둔산1동,PDA,대전 서구 둔산동 1449,127.388648,36.350593,둔산1동,1,1.일반
승용,2020,2,목,0,11,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2020,2,목,0,11,대전법원,둔산동,생활불편신고,대전 서구 둔산중로78번길 45 대전지방법원,127.388284,36.354403,둔산1동,6,2.준상습
승합,2020,2,목,0,15,ZURI,월평동,안전신문고,대전 서구 월평중로4번길 21 101호,127.365194,36.354869,월평1동,7,2.준상습
승용,2020,2,목,0,15,인어공주와연일왕자,월평동,안전신문고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2020,2,목,0,16,가수원클리닉,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
화물4톤이하,2020,2,목,0,16,낙지한마당,둔산1동,PDA,대전 서구 둔산로123번길 28 청림빌딩,127.387953,36.352581,둔산1동,4,2.준상습
승용,2020,2,목,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2020,2,목,0,18,가수원클리닉,가수원동,안전신문고,대전 서구 계백로 1141,127.350045,36.304813,가수원동,23,3.상습
승용,2020,2,목,0,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,목,0,19,본마쥬,갈마동,안전신문고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,2,목,0,20,죽이야기,둔산동,안전신문고,대전 서구 둔산중로 54 1층,127.387102,36.351621,둔산1동,20,3.상습
승용,2020,2,목,0,21,둔산타워(파리바게트),둔산동,안전신문고,대전 서구 둔산로 136 둔산타워,127.388945,36.351018,둔산1동,4,2.준상습
승용,2020,2,목,0,22,스페이스편의점,관저동,생활불편신고,대전 서구 관저로129번길 3 1층,127.336119,36.29914,관저2동,15,3.상습
승용,2020,2,목,0,23,둔산여고,갈마동,생활불편신고,대전 서구 갈마역로 33 대전둔산여자고등학교,127.37323,36.353118,갈마1동,1,1.일반
승용,2020,2,금,0,0,대도집,월평동,생활불편신고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,2,금,0,7,현대자동차 대리점,월평동,안전신문고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
화물4톤이하,2020,2,금,0,8,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2020,2,금,0,12,연일왕자와 인어공주,월평동,안전신문고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2020,2,금,0,15,인어공주와연일왕자,월평1동,PDA,대전 서구 한밭대로707번길 13,127.377243,36.358492,월평2동,14,3.상습
승용,2020,2,금,0,22,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,2,금,0,23,명성빌딩,둔산동,안전신문고,대전 서구 둔산로74번길 23,127.382189,36.350226,둔산2동,4,2.준상습
승용,2020,2,토,1,12,캐피탈타워웨딩,둔산동,안전신문고,대전 서구 한밭대로 797,127.38744,36.358355,둔산2동,5,2.준상습
승용,2020,2,토,1,12,캐피탈타워웨딩,둔산동,안전신문고,대전 서구 한밭대로 797,127.38744,36.358355,둔산2동,5,2.준상습
승용,2020,2,토,1,13,이마트,둔산동,안전신문고,대전 서구 둔산북로 41 대전둔산이마트전용주차장,127.378196,36.356397,둔산2동,3,2.준상습
승용,2020,2,토,1,14,기아모터스,탄방동,안전신문고,대전 서구 계룡로 510,127.379956,36.343816,탄방동,1,1.일반
승용,2020,2,토,1,14,선사인혜요양병원,월평동,안전신문고,대전 서구 대덕대로317번길 26,127.377911,36.361334,월평2동,23,3.상습
승용,2020,2,토,1,15,기아자동차,탄방동,안전신문고,대전 서구 도산로 469,127.399897,36.343827,탄방동,1,1.일반
승용,2020,2,토,1,16,초록마을복수점,복수동,생활불편신고,대전 서구 복수동로 65 102호,127.37879,36.298396,복수동,14,3.상습
승용,2020,2,토,1,16,900안경 콘택트,가수원동,생활불편신고,대전 서구 원도안로 13-30,127.348828,36.305212,가수원동,1,1.일반
승용,2020,2,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,토,1,18,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,토,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,토,1,23,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,일,1,10,탄방대한약국,탄방동,안전신문고,대전 서구 문정로2번길 95 주안빌딩,127.385441,36.34333,탄방동,8,2.준상습
승용,2020,2,일,1,15,오아시스목욕탕,관저동,생활불편신고,대전 서구 관저중로95번길 24,127.333311,36.300773,관저2동,7,2.준상습
승용,2020,2,일,1,16,이화약국,관저동,생활불편신고,대전 서구 관저로 157 하이존,127.339747,36.299349,관저2동,34,3.상습
승용,2020,2,일,1,16,이화약국,관저동,생활불편신고,대전 서구 관저로 157 하이존,127.339747,36.299349,관저2동,34,3.상습
승용,2020,2,일,1,16,T월드,둔산동,안전신문고,대전 서구 대덕대로 223 대우토피아 1층 T월드,127.378847,36.352913,둔산2동,5,2.준상습
화물4톤이하,2020,2,일,1,16,토니모리,둔산동,생활불편신고,대전 서구 문예로 107 홈플러스대전둔산점,127.38916,36.356399,둔산1동,8,2.준상습
화물4톤이하,2020,2,월,0,2,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2020,2,월,0,10,드림안경,관저동,안전신문고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,2,월,0,10,드림안경,관저동,안전신문고,대전 서구 관저로 157,127.339747,36.299349,관저2동,34,3.상습
승용,2020,2,월,0,17,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2020,2,월,0,20,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2020,2,화,0,18,현대자동차,월평동,안전신문고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
승용,2020,2,화,0,20,공작한양아파트,탄방동,안전신문고,대전 서구 문정로 131,127.393827,36.347915,탄방동,2,2.준상습
승용,2020,2,화,0,21,둔산타워(파리바게트),둔산동,안전신문고,대전 서구 둔산로 136 둔산타워,127.388945,36.351018,둔산1동,4,2.준상습
승용,2020,2,화,0,22,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,수,0,14,청사서로부근,월평2동,주행형CCTV,대전광역시 서구 월평동 258,127.377284,36.361746,월평2동,1,1.일반
승용,2020,2,수,0,15,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2020,2,수,0,21,내동성당,내동,생활불편신고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2020,2,수,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,수,0,21,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,목,0,3,대도집,월평동,생활불편신고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2020,2,목,0,8,둔산남로부근,탄방동,주행형CCTV,대전광역시 서구 탄방동 1084,127.398247,36.345405,탄방동,2,2.준상습
승용,2020,2,목,0,8,대전새길교회,탄방동,생활불편신고,대전 서구 계룡로509번길 12,127.381676,36.344645,탄방동,17,3.상습
승용,2020,2,목,0,8,대전새길교회,탄방동,생활불편신고,대전 서구 계룡로509번길 12,127.381676,36.344645,탄방동,17,3.상습
승용,2020,2,목,0,10,장군부대찌게,둔산1동,PDA,대전 서구 둔산중로40번길 20,127.387939,36.350003,둔산1동,9,2.준상습
승용,2020,2,목,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,목,0,19,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,목,0,21,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2020,2,목,0,22,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
승용,2020,2,금,0,8,신촌네거리,월평동,고정형CCTV,대전광역시 서구 월평동 530,127.364647,36.356461,월평1동,5,2.준상습
승용,2020,2,금,0,8,개나리공인중개사,탄방동,생활불편신고,대전 서구 문정로10번길 39 개나리아파트 105동,127.383133,36.344986,탄방동,9,2.준상습
승용,2020,2,금,0,12,둔산중학교,갈마동,생활불편신고,대전 서구 갈마역로25번길 70,127.372204,36.353292,갈마1동,315,3.상습
